Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Tot_No_Bedrooms,Max_Age
76400.0,2.1875,16.0,994.0,185.0,495.0,181.0,40.44,-122.42,140141.485912856,800471.489797588,978408.913292754,348204.789527901,296450.389554356,809.0,26.0
97700.0,2.1496,16.0,3552.0,704.0,1801.0,658.0,40.47,-122.43,140935.514207146,803802.989514805,981716.792234445,351624.11679317,299784.656559428,2848.0,32.0
105700.0,2.8085,16.0,2734.0,501.0,1413.0,484.0,40.46,-122.45,138918.858870315,803643.920990786,981610.022412555,350755.867151311,298677.042471213,2233.0,31.0
98500.0,3.3005,12.0,3783.0,702.0,1970.0,639.0,40.39,-122.37,141571.663378796,793561.436334683,971473.986936904,342146.806595779,290937.128543643,3081.0,27.0
76500.0,2.793,17.0,3019.0,578.0,1538.0,545.0,40.42,-122.32,146803.299146703,794475.707847548,972244.335182294,344967.260417569,294381.526285463,2441.0,32.0
74500.0,1.7935,20.0,1182.0,250.0,512.0,210.0,40.75,-122.56,134530.995555649,836392.97040542,1014157.31167347,384018.010906903,331104.54871993,932.0,37.0
93400.0,2.8036,27.0,1540.0,315.0,883.0,321.0,40.61,-122.57,137536.915328563,823147.74563958,1001127.84230048,368779.400312388,315578.251654908,1225.0,48.0
171200.0,4.5357,13.0,3013.0,486.0,1361.0,515.0,40.52,-122.66,127241.065073299,818170.781357776,996426.767168526,360259.457431752,305980.282354172,2527.0,26.0
123200.0,2.125,22.0,2153.0,461.0,903.0,314.0,40.4,-122.76,112843.847572584,810943.502603027,989497.509857587,348922.043383064,293375.193639881,1692.0,37.0
65800.0,1.8816,33.0,2149.0,498.0,631.0,273.0,41.06,-122.34,148989.506043222,858552.302464445,1035357.40444144,415933.064524984,365473.730445234,1651.0,53.0
78800.0,2.2583,18.0,754.0,161.0,247.0,107.0,40.89,-122.31,153411.027208241,840493.358140878,1017504.33046059,396876.86729279,346643.410315915,593.0,34.0
107800.0,2.7736,20.0,2701.0,573.0,892.0,358.0,40.85,-122.45,142062.105210523,841874.164240419,1019264.77505779,393739.054718128,342042.489841302,2128.0,33.0
73200.0,3.0299,14.0,2721.0,627.0,1356.0,468.0,40.95,-122.07,173250.554488051,837747.305807057,1014044.2845031,402205.670468554,354520.456389713,2094.0,30.0
52000.0,2.225,26.0,1183.0,276.0,513.0,206.0,40.97,-121.89,188048.527049882,833533.177325059,1009277.44931323,404140.269045774,358412.739476051,907.0,43.0
65600.0,2.503,17.0,2816.0,639.0,1027.0,406.0,40.77,-121.86,192415.460631375,812196.093278597,988221.349308868,381911.838867369,336750.882662953,2177.0,28.0
87500.0,3.15,14.0,821.0,170.0,477.0,129.0,40.69,-121.83,196249.309463247,803048.556738013,979133.50416353,373045.319791382,328354.871135941,651.0,34.0
141200.0,4.0132,14.0,3099.0,519.0,1447.0,494.0,40.64,-122.08,175946.103905788,806991.602753935,983854.603218663,367800.74457116,320121.052095208,2580.0,30.0
101000.0,3.5189,17.0,3057.0,577.0,1497.0,556.0,40.55,-122.06,172851.996407536,797262.837382911,974228.93508733,357729.66837103,310334.73374314,2480.0,29.0
99500.0,2.2993,13.0,4581.0,881.0,1799.0,734.0,40.52,-121.92,182250.460298705,789102.910946168,965754.060219904,354110.148358465,308509.557324848,3700.0,26.0
80400.0,2.1513,8.0,2411.0,463.0,786.0,297.0,40.61,-121.67,205601.972393101,789434.276514664,965180.123211276,364619.707146944,322100.352769963,1948.0,19.0
77400.0,2.7857,14.0,2413.0,524.0,805.0,329.0,40.48,-121.55,209299.446291517,772137.779599249,947749.124714906,350911.259728026,310345.877063926,1889.0,30.0
90300.0,1.7538,24.0,2237.0,434.0,834.0,318.0,40.9,-121.64,209563.936363327,818110.912688854,993194.31422632,396956.608210133,354192.572731907,1803.0,34.0
77800.0,2.9063,31.0,1581.0,299.0,776.0,287.0,40.87,-121.67,207244.544767167,816005.034616207,991246.606790816,393491.142606334,350431.300480776,1282.0,43.0
61300.0,3.0179,15.0,2909.0,549.0,1537.0,522.0,40.88,-121.65,208850.574986782,816380.759893084,991536.631389453,394689.531923973,351847.107789803,2360.0,30.0
57800.0,2.267,17.0,2548.0,537.0,1118.0,461.0,40.89,-121.67,207106.139420914,818055.477514913,993258.190272598,395712.259341342,352614.498643743,2011.0,30.0
64500.0,2.2337,23.0,1922.0,411.0,872.0,350.0,40.92,-121.63,210301.236081444,819844.573527351,994855.194250895,399225.033383192,356538.454863569,1511.0,33.0
90300.0,2.3393,16.0,2668.0,516.0,915.0,362.0,40.82,-121.41,229482.154556944,802629.745986096,977063.66092325,389695.832371732,349910.800227306,2152.0,32.0
88700.0,2.83,22.0,2737.0,512.0,1168.0,442.0,41.12,-121.47,219198.581147068,835562.357197807,1009610.92708021,422392.300892319,381099.763175616,2225.0,33.0
77500.0,2.67,33.0,2029.0,378.0,936.0,343.0,41.04,-121.45,222345.093005368,826655.095944877,1000790.52489879,413687.815378915,372815.502541345,1651.0,45.0
72900.0,2.7778,32.0,1404.0,247.0,544.0,201.0,39.61,-120.08,213383.518740961,639196.253277111,810018.188801842,298105.783123371,288636.793270365,1157.0,46.0
93000.0,2.46,14.0,1781.0,346.0,734.0,287.0,39.56,-120.23,201412.930313646,637404.668240722,809260.548273241,286619.560676686,275601.138334555,1435.0,24.0
71000.0,1.8839,32.0,1516.0,289.0,304.0,131.0,39.66,-120.48,200014.744549207,654463.910935273,827445.241920506,286223.990088118,269504.392949741,1227.0,49.0
62500.0,2.3625,40.0,690.0,129.0,305.0,110.0,39.67,-120.24,211175.125973741,649371.36010613,821004.670388523,296761.959165859,283859.385587872,561.0,48.0
92400.0,3.8826,17.0,1791.0,356.0,432.0,190.0,39.63,-120.73,188094.78434512,658421.92527523,832699.627340238,274481.303682665,253737.569954924,1435.0,29.0
68600.0,3.625,52.0,296.0,63.0,143.0,56.0,39.67,-120.24,211175.125973741,649371.36010613,821004.670388523,296761.959165859,283859.385587872,233.0,70.0
66600.0,1.875,48.0,1276.0,292.0,358.0,145.0,39.56,-120.92,175146.739990547,657061.891224319,832327.688659772,261461.715478806,238018.195215498,984.0,63.0
96100.0,2.065,26.0,2286.0,444.0,498.0,216.0,39.52,-120.51,185059.245084547,640544.289888116,814030.588807959,271132.527421741,255982.015020525,1842.0,42.0
43500.0,1.7885,40.0,3272.0,663.0,1467.0,553.0,41.78,-121.62,206902.998297944,908688.12988379,1081994.99483811,494761.204698332,450806.509472186,2609.0,57.0
44000.0,1.74,28.0,4225.0,835.0,1908.0,686.0,41.86,-121.93,183421.275310972,926136.958345239,1100359.5764562,503113.626371491,456355.801332061,3390.0,43.0
58600.0,2.234,19.0,3599.0,695.0,1572.0,601.0,41.86,-122.33,150667.549074298,938891.478636521,1114318.88384338,504492.625595501,454427.839710886,2904.0,34.0
55400.0,1.7639,21.0,2400.0,485.0,1109.0,443.0,41.81,-122.53,133430.594710753,940643.394094347,1116685.34054686,500525.70657446,448864.962364592,1915.0,34.0
61400.0,2.1607,17.0,1885.0,350.0,953.0,328.0,41.66,-122.26,152394.559583772,916200.447705413,1091778.67917007,481893.011726412,432354.627265303,1535.0,30.0
53500.0,1.8242,18.0,1867.0,424.0,802.0,314.0,41.95,-122.64,127836.347775189,958600.327153935,1134688.48252305,517075.497763712,464694.204995408,1443.0,35.0
64600.0,2.7222,25.0,2344.0,532.0,1117.0,424.0,41.86,-123.26,75932.835630397,972769.033686223,1150301.42608433,516535.434609535,459818.271392329,1812.0,39.0
54400.0,2.2976,25.0,1941.0,477.0,1000.0,390.0,41.8,-123.38,64361.7221522653,971719.533021053,1149534.16642268,512508.565588219,454944.627228801,1464.0,41.0
65400.0,1.965,23.0,1654.0,369.0,669.0,273.0,41.6,-123.41,57271.3998700258,953617.60732248,1131723.27126185,491722.974899704,433590.093018536,1285.0,43.0
62000.0,2.3571,23.0,4017.0,792.0,1634.0,619.0,41.7,-122.92,99474.9833679625,943870.326672031,1120976.20305385,493231.169059148,438547.433795682,3225.0,39.0
70100.0,2.4107,21.0,2010.0,360.0,947.0,306.0,41.69,-122.56,128350.888365425,929621.902562887,1105934.52787396,487564.396745352,435581.344952461,1650.0,38.0
55700.0,2.0591,15.0,4206.0,922.0,1863.0,869.0,41.74,-122.61,125497.077200334,936425.651375461,1112778.98579205,493598.661818712,441266.363255055,3284.0,30.0
81300.0,3.3095,33.0,2644.0,459.0,1113.0,483.0,41.74,-122.64,123082.439335852,937500.787417465,1113925.92267131,493925.213303357,441362.46496048,2185.0,53.0
71200.0,1.8694,36.0,3319.0,664.0,1492.0,631.0,41.73,-122.64,122814.366047939,936498.69321193,1112939.76179582,492823.29005886,440251.480402852,2655.0,50.0
63200.0,2.2206,50.0,1525.0,308.0,661.0,285.0,41.73,-122.64,122814.366047939,936498.69321193,1112939.76179582,492823.29005886,440251.480402852,1217.0,67.0
57500.0,1.8533,15.0,3643.0,801.0,1784.0,743.0,41.72,-122.65,121747.895890294,935857.460389375,1112338.07490718,491833.721643996,439176.026434722,2842.0,27.0
94200.0,2.5357,19.0,2200.0,414.0,950.0,367.0,41.76,-122.73,116244.472293241,942759.808267542,1119363.16465406,497182.65366195,443959.851450733,1786.0,37.0
100000.0,3.1062,19.0,2722.0,479.0,1108.0,430.0,41.63,-122.64,120665.555909424,926491.438257191,1103091.17779938,481806.586347099,429141.909230879,2243.0,33.0
60900.0,2.2024,29.0,1729.0,355.0,848.0,328.0,41.53,-122.56,126165.820127864,913581.619315614,1090152.29810034,469908.98230901,417796.422017313,1374.0,43.0
79600.0,2.723,20.0,4288.0,789.0,1800.0,660.0,41.48,-122.93,95170.9549263883,922576.913679855,1100019.1076527,469370.842590684,414296.605468292,3499.0,36.0
61700.0,1.7292,31.0,1277.0,263.0,600.0,241.0,41.46,-122.9,97658.3004892666,919441.294198363,1096853.61110356,466705.91314829,411827.10286609,1014.0,42.0
63300.0,1.6757,34.0,2773.0,679.0,1066.0,424.0,41.26,-123.08,83694.9214846536,907141.824395345,1085147.05264114,448166.565647425,391598.603261516,2094.0,46.0
81100.0,2.7468,14.0,4453.0,797.0,1817.0,685.0,41.54,-122.38,141186.168067203,908165.865122914,1084272.56832845,469385.434048471,418786.206212485,3656.0,24.0
76100.0,3.125,19.0,3689.0,644.0,1544.0,566.0,41.43,-122.49,131743.098604253,901032.271345735,1077596.48780589,458167.933373977,406562.841938774,3045.0,33.0
46200.0,1.6509,45.0,2245.0,448.0,1155.0,421.0,41.43,-122.38,140910.21318411,897083.95284428,1073375.15008148,457207.022248805,406555.49548811,1797.0,65.0
53100.0,1.27,28.0,1729.0,419.0,929.0,370.0,41.41,-122.37,141702.928159108,894716.701494042,1071015.84284492,454914.895702674,404341.94703815,1310.0,45.0
80100.0,1.7448,23.0,910.0,199.0,370.0,169.0,41.41,-122.39,140035.108293237,895428.526805835,1071778.48279606,455072.853774834,404323.336084829,711.0,40.0
71900.0,1.1915,45.0,1393.0,294.0,521.0,249.0,41.31,-122.32,146189.265142121,882879.091910225,1059218.11593914,443468.115470833,393304.067661144,1099.0,54.0
81500.0,2.1571,13.0,2300.0,513.0,1151.0,488.0,41.32,-122.3,147786.89774911,883175.1696496,1059445.56518212,444437.402561625,394460.845843485,1787.0,32.0
97100.0,2.4526,29.0,4059.0,787.0,1700.0,702.0,41.31,-122.3,147856.077603548,882168.315699125,1058455.66483049,443329.118264737,393349.374467892,3272.0,41.0
110100.0,2.8036,15.0,5266.0,1031.0,2147.0,885.0,41.38,-122.28,149215.722684872,888520.004838481,1064635.65453487,450957.529203144,401181.422572199,4235.0,30.0
128800.0,3.4519,15.0,2740.0,503.0,1188.0,445.0,41.28,-122.45,135631.668392345,884571.690921225,1061282.89479255,441217.528179813,389855.823300147,2237.0,35.0
57500.0,2.0375,26.0,178.0,40.0,55.0,25.0,41.21,-122.34,145690.665275719,873556.696867115,1050113.9085721,432539.651093666,382149.119814308,138.0,40.0
65500.0,2.1898,40.0,1958.0,386.0,725.0,331.0,41.23,-122.27,151197.189312207,873050.892301314,1049396.10350365,434263.205910141,384541.652177146,1572.0,60.0
56000.0,1.5923,52.0,4513.0,985.0,1926.0,815.0,41.2,-122.27,151645.847789664,870033.800037388,1046429.9533417,430937.28805596,381208.094689756,3528.0,64.0
34200.0,1.0667,31.0,602.0,153.0,112.0,47.0,41.5,-121.76,192644.700949379,883719.753592173,1058050.80849035,463214.285117919,418279.93288643,449.0,46.0
62900.0,2.2462,52.0,4019.0,824.0,1728.0,706.0,41.32,-122.09,165296.289795348,875899.398243893,1051595.00954708,443381.823657909,395383.708750059,3195.0,65.0
179500.0,5.1014,15.0,14125.0,2344.0,6456.0,2147.0,38.12,-122.22,5374.05155087964,576284.866856181,755533.810066772,91851.8786879609,42705.0604583006,11781.0,28.0
214800.0,4.9504,5.0,7854.0,1446.0,4361.0,1395.0,38.13,-122.19,6585.13707849313,575480.75171534,754759.773423491,92125.6656843566,44887.2173648511,6408.0,21.0
131000.0,3.1768,31.0,2766.0,604.0,1441.0,552.0,38.11,-122.21,4166.29796262453,574870.382318863,754119.048871527,90522.395137045,42103.4831014855,2162.0,46.0
124600.0,3.0962,35.0,2122.0,400.0,1189.0,408.0,38.11,-122.21,4166.29796262453,574870.382318863,754119.048871527,90522.395137045,42103.4831014855,1722.0,52.0
129900.0,3.8029,36.0,3018.0,557.0,1445.0,556.0,38.1,-122.21,3055.31895358026,574012.730712592,753253.154228598,89465.7369971043,41120.5063769654,2461.0,56.0
112700.0,3.1848,43.0,1939.0,353.0,968.0,392.0,38.11,-122.22,4287.73173583415,575427.251073607,754667.975513546,90797.1124419438,41706.5647880071,1586.0,57.0
93300.0,3.0221,38.0,931.0,181.0,566.0,207.0,38.1,-122.22,3218.96243010791,574570.504743641,753802.78367557,89743.7267024993,40713.950427631,750.0,50.0
111600.0,2.9469,40.0,2549.0,478.0,1275.0,494.0,38.1,-122.22,3218.96243010791,574570.504743641,753802.78367557,89743.7267024993,40713.950427631,2071.0,54.0
110800.0,3.1204,44.0,2256.0,451.0,1057.0,426.0,38.1,-122.22,3218.96243010791,574570.504743641,753802.78367557,89743.7267024993,40713.950427631,1805.0,57.0
111900.0,3.4559,44.0,3013.0,563.0,1353.0,512.0,38.1,-122.22,3218.96243010791,574570.504743641,753802.78367557,89743.7267024993,40713.950427631,2450.0,53.0
88700.0,2.2734,47.0,2161.0,440.0,966.0,360.0,38.09,-122.22,2193.54898176335,573714.631761447,752938.236768489,88691.7706581691,39727.6582215595,1721.0,65.0
127000.0,3.8667,37.0,4368.0,779.0,2083.0,741.0,38.09,-122.21,1945.44890569884,573155.950609519,752387.90338326,88410.4350058038,40144.260545917,3589.0,51.0
171900.0,5.2957,18.0,6860.0,1079.0,3205.0,1058.0,38.09,-122.2,2071.23918174341,572598.132422121,751838.256333155,88136.9805896468,40575.5451571684,5781.0,33.0
96700.0,3.1053,37.0,2811.0,539.0,1574.0,516.0,38.08,-122.22,1316.98802778552,572859.636041489,752074.337016483,87641.2957907408,38748.1709433181,2272.0,47.0
94800.0,3.436,37.0,4590.0,857.0,2920.0,832.0,38.08,-122.22,1316.98802778552,572859.636041489,752074.337016483,87641.2957907408,38748.1709433181,3733.0,52.0
225200.0,5.8171,4.0,15654.0,2394.0,7025.0,2168.0,38.07,-122.22,1063.07107770659,572005.52151761,751211.086652295,86592.356005884,37776.0179277059,13260.0,23.0
87900.0,2.2417,48.0,833.0,188.0,652.0,165.0,38.09,-122.25,4133.4235161441,575395.827789049,754593.339852528,89582.3120658899,38570.6189808322,645.0,62.0
90000.0,2.4875,26.0,4397.0,997.0,2539.0,965.0,38.09,-122.23,2714.9012520191,574274.173353395,753489.254979335,88980.9127880185,39326.2048023498,3400.0,41.0
162500.0,2.6098,13.0,5451.0,1194.0,2957.0,1081.0,38.07,-122.24,2789.65023505964,573129.100310903,752316.628312295,87192.644751671,36946.9365945634,4257.0,27.0
94600.0,1.3007,24.0,1213.0,395.0,699.0,386.0,38.1,-122.26,5457.8442212338,576810.18313626,756008.135689464,90932.2981710654,39241.8954191494,818.0,41.0
133300.0,1.1835,30.0,3317.0,1058.0,1794.0,990.0,38.1,-122.26,5457.8442212338,576810.18313626,756008.135689464,90932.2981710654,39241.8954191494,2259.0,47.0
109400.0,2.3,52.0,248.0,86.0,173.0,69.0,38.1,-122.25,4757.47548625963,576248.981209286,755455.775554154,90623.812191947,39585.9058954319,162.0,67.0
109900.0,2.75,52.0,1780.0,373.0,824.0,317.0,38.1,-122.25,4757.47548625963,576248.981209286,755455.775554154,90623.812191947,39585.9058954319,1407.0,69.0
147900.0,2.5042,52.0,2315.0,556.0,1113.0,486.0,38.1,-122.25,4757.47548625963,576248.981209286,755455.775554154,90623.812191947,39585.9058954319,1759.0,70.0
97200.0,2.1411,52.0,1591.0,372.0,817.0,357.0,38.1,-122.25,4757.47548625963,576248.981209286,755455.775554154,90623.812191947,39585.9058954319,1219.0,70.0
92800.0,2.4201,46.0,4143.0,895.0,2240.0,847.0,38.1,-122.23,3594.49589479047,575129.139510204,754353.098047434,90029.4515782466,40322.3715518923,3248.0,54.0
103500.0,2.9432,49.0,1851.0,356.0,849.0,307.0,38.1,-122.24,4124.4416242818,575688.632500661,754904.09584064,90322.8382134354,39946.2102019591,1495.0,64.0
107300.0,3.0507,52.0,2050.0,492.0,1277.0,463.0,38.11,-122.24,5003.30222719198,576543.569145528,755767.882358567,91369.4700512073,40957.5383939737,1558.0,72.0
99200.0,2.3241,42.0,1743.0,388.0,889.0,341.0,38.11,-122.24,5003.30222719198,576543.569145528,755767.882358567,91369.4700512073,40957.5383939737,1355.0,57.0
92800.0,2.5969,47.0,1303.0,278.0,694.0,269.0,38.1,-122.23,3594.49589479047,575129.139510204,754353.098047434,90029.4515782466,40322.3715518923,1025.0,69.0
145800.0,4.2308,49.0,2715.0,435.0,1006.0,429.0,38.12,-122.23,5606.99664736726,576841.693479478,756082.720148729,92130.9899339598,42332.0061224376,2280.0,62.0
141500.0,4.0,47.0,3007.0,524.0,1152.0,486.0,38.11,-122.23,4576.3495207553,575984.980850721,755217.587175937,91079.4944358346,41324.4451501374,2483.0,57.0
148200.0,4.775,52.0,2111.0,310.0,772.0,323.0,38.11,-122.24,5003.30222719198,576543.569145528,755767.882358567,91369.4700512073,40957.5383939737,1801.0,67.0
142900.0,3.2664,29.0,5154.0,1084.0,2459.0,1019.0,38.13,-122.23,6663.83599288489,577699.273520161,756948.49475818,93183.888897449,43344.6718031051,4070.0,46.0
126900.0,4.0938,37.0,3223.0,564.0,1325.0,539.0,38.13,-122.24,6963.88172382296,578256.057904541,757497.388094991,93467.2589527878,42995.1044269862,2659.0,49.0
152400.0,4.2902,39.0,2967.0,500.0,1243.0,523.0,38.12,-122.24,5960.529324402,577399.378905692,756632.313846049,92417.6274050443,41973.9568028793,2467.0,49.0
166900.0,4.0114,42.0,1625.0,255.0,578.0,243.0,38.12,-122.24,5960.529324402,577399.378905692,756632.313846049,92417.6274050443,41973.9568028793,1370.0,53.0
109800.0,2.5865,47.0,1339.0,298.0,794.0,286.0,38.12,-122.25,6414.74280813316,577957.920642882,757182.589664501,92711.7212913395,41631.2996568023,1041.0,62.0
103100.0,2.6133,49.0,2365.0,504.0,1131.0,458.0,38.11,-122.25,5536.67933987359,577103.013459193,756318.859563806,91666.9672207244,40606.2569038967,1861.0,57.0
97900.0,2.1976,52.0,2846.0,705.0,1519.0,620.0,38.11,-122.25,5536.67933987359,577103.013459193,756318.859563806,91666.9672207244,40606.2569038967,2141.0,74.0
93800.0,1.9667,52.0,793.0,216.0,505.0,194.0,38.11,-122.26,6148.84783344154,577663.311298735,756870.517296523,91971.9129521993,40271.0095807264,577.0,69.0
98400.0,1.7411,52.0,1560.0,353.0,670.0,287.0,38.11,-122.26,6148.84783344154,577663.311298735,756870.517296523,91971.9129521993,40271.0095807264,1207.0,68.0
109700.0,2.6708,52.0,2573.0,639.0,1238.0,529.0,38.11,-122.26,6148.84783344154,577663.311298735,756870.517296523,91971.9129521993,40271.0095807264,1934.0,65.0
103700.0,3.1025,28.0,3102.0,734.0,1623.0,639.0,38.12,-122.26,6949.92501691399,578517.316204906,757733.546112337,93013.2008613113,41304.4177655799,2368.0,39.0
111800.0,2.6937,45.0,4423.0,1001.0,2109.0,874.0,38.12,-122.27,6129.83724043681,579077.563111429,758285.181700296,93321.9945325313,40993.6885083488,3422.0,60.0
120000.0,2.7375,42.0,5266.0,1167.0,3124.0,1025.0,38.12,-122.27,6129.83724043681,579077.563111429,758285.181700296,93321.9945325313,40993.6885083488,4099.0,52.0
121900.0,4.0515,26.0,3699.0,671.0,2388.0,699.0,38.15,-122.26,6923.05175353231,581084.552709688,760326.493764696,96146.5593112389,44427.403888761,3028.0,39.0
134700.0,4.0156,34.0,963.0,159.0,392.0,176.0,38.14,-122.26,6758.87105197117,580227.940759107,759461.536542794,95100.5761397796,43382.8875108104,804.0,46.0
123700.0,4.5053,16.0,3921.0,727.0,2830.0,680.0,38.15,-122.26,6923.05175353231,581084.552709688,760326.493764696,96146.5593112389,44427.403888761,3194.0,27.0
150600.0,5.3785,12.0,5382.0,928.0,3928.0,921.0,38.12,-122.32,2315.32678989495,581891.481407396,761053.494792653,94973.1181769315,39694.9200898875,4454.0,26.0
91200.0,1.6368,28.0,3072.0,790.0,1375.0,705.0,38.13,-122.26,6775.61005600482,579372.193977741,758597.219927946,94056.1063292036,42341.8055707968,2282.0,44.0
131600.0,3.724,15.0,8479.0,1759.0,5008.0,1646.0,38.14,-122.24,7996.01461264428,579113.60228447,758363.102905733,94518.3155814148,44020.6521565289,6720.0,30.0
144100.0,4.4529,10.0,6817.0,1188.0,4163.0,1135.0,38.15,-122.24,8635.68538425356,579972.008206811,759229.456087028,95570.7502731827,45050.2994938556,5629.0,23.0
123600.0,3.7014,24.0,2917.0,543.0,1878.0,531.0,38.15,-122.25,7777.34361139316,580527.853122809,759777.634469536,95855.0545018631,44731.3457022806,2374.0,41.0
171100.0,5.5138,7.0,5129.0,820.0,2824.0,738.0,38.15,-122.22,8672.07956008858,578862.892255532,758135.147988829,95024.00045709,45731.9718333716,4309.0,22.0
86400.0,1.756,33.0,1253.0,238.0,753.0,236.0,38.15,-122.23,8818.27048916117,579417.020427304,758681.96009878,95293.7110762431,45383.9487529729,1015.0,43.0
90400.0,2.3056,36.0,1412.0,260.0,792.0,268.0,38.14,-122.23,7736.14058465445,578557.717115521,757814.908805113,94238.1442846212,44362.0926137731,1152.0,46.0
168500.0,2.6466,14.0,2804.0,587.0,1083.0,573.0,38.04,-122.15,2857.65990621374,565523.972928658,744762.619081123,81537.0931555808,38523.9632495431,2217.0,30.0
185100.0,3.1373,52.0,1888.0,457.0,830.0,408.0,38.05,-122.16,1811.22735503755,566938.960480259,746177.899435901,82850.7385282728,38839.4890330884,1431.0,66.0
208300.0,4.6776,34.0,2434.0,428.0,926.0,423.0,38.05,-122.16,1811.22735503755,566938.960480259,746177.899435901,82850.7385282728,38839.4890330884,2006.0,53.0
217500.0,4.6406,20.0,3000.0,525.0,1207.0,491.0,38.07,-122.19,1626.75002046513,570326.60836053,749557.912576612,85751.7563007086,39134.3284601168,2475.0,32.0
201800.0,5.3288,10.0,4976.0,849.0,2089.0,803.0,38.07,-122.18,2350.69366995618,569768.702155681,749008.230868443,85487.8280045467,39615.6027326181,4127.0,24.0
219700.0,6.4599,15.0,2125.0,278.0,857.0,272.0,38.07,-122.17,1506.50001533517,569211.665963892,748459.239856792,85232.1634237437,40110.2866772525,1847.0,31.0
190300.0,4.5321,14.0,6360.0,1236.0,2876.0,1127.0,38.07,-122.16,738.942579257762,568655.502347777,747910.941068283,84984.8371418318,40617.8903435284,5124.0,34.0
187100.0,4.4397,16.0,3515.0,626.0,1764.0,626.0,38.06,-122.17,1549.38726943205,568353.870231204,747593.103378296,84167.7025051793,39203.8203370012,2889.0,34.0
195800.0,5.3661,10.0,3008.0,532.0,1381.0,522.0,38.06,-122.15,697.165129784878,567240.58954588,746495.783777969,83675.2086986832,40254.7581668915,2476.0,26.0
229200.0,6.4232,7.0,18392.0,2782.0,8276.0,2742.0,38.08,-122.17,2147.40447586306,570070.337531116,749326.022252512,86297.8219247014,41026.863361437,15610.0,20.0
210000.0,4.4821,5.0,9567.0,1729.0,4620.0,1580.0,38.1,-122.2,3136.90374327185,573455.819934571,752704.211212586,89195.5547883107,41541.5996683925,7838.0,21.0
166300.0,6.3735,8.0,614.0,118.0,278.0,115.0,38.09,-122.19,2515.43992960301,572041.179729693,751289.297130207,87871.480991642,41021.0489558365,496.0,15.0
150600.0,3.2891,27.0,3794.0,772.0,1756.0,724.0,38.05,-122.14,2105.22772169172,565825.599152758,745080.550423382,82369.1005380629,39938.7250821289,3022.0,43.0
143100.0,4.6761,31.0,3401.0,616.0,1750.0,602.0,38.07,-122.14,1302.75120227257,567545.803123053,746816.426279938,84515.489833016,41669.9562611228,2785.0,43.0
122500.0,2.3929,11.0,673.0,145.0,318.0,137.0,38.09,-122.11,4698.10603013871,567617.021612688,746922.568278642,86042.2316847247,45043.5446945927,528.0,27.0
170200.0,3.3281,40.0,1538.0,255.0,669.0,263.0,38.26,-122.13,17446.1054202994,583520.454589256,762899.947520569,104889.165173982,60144.7238900366,1283.0,57.0
328800.0,6.5891,17.0,1625.0,239.0,703.0,224.0,38.29,-122.15,21209.3525047736,587225.753285629,766608.430779328,108511.657674109,62445.2778976752,1386.0,33.0
393000.0,8.0113,18.0,1953.0,265.0,658.0,270.0,38.29,-122.18,21955.5736361125,588835.3371999,768207.480557846,109090.324371559,61456.0696107662,1688.0,31.0
320400.0,7.2589,21.0,2475.0,341.0,812.0,308.0,38.23,-122.18,17264.4137418858,583595.540035476,762941.589289742,102613.322176386,55282.1768005321,2134.0,34.0
176100.0,5.3345,4.0,3273.0,495.0,1497.0,454.0,38.16,-122.14,10319.1630002372,575329.340920229,754659.41206679,94218.7405485417,49945.6404813164,2778.0,17.0
161300.0,5.2523,7.0,4093.0,651.0,2228.0,646.0,38.17,-122.18,11114.497881239,578385.149437843,757697.740195809,96162.9423339921,49238.3218567874,3442.0,20.0
197700.0,6.0487,15.0,1173.0,146.0,450.0,154.0,38.26,-122.07,15542.8603918948,580320.096316073,759716.803259157,103971.189532847,62629.6624824865,1027.0,32.0
195000.0,5.3102,13.0,7367.0,1042.0,3193.0,983.0,38.24,-122.1,14267.5708402227,580157.187495369,759540.134489212,102209.192219334,59395.4986251227,6325.0,30.0
171300.0,5.0672,14.0,6920.0,996.0,3196.0,978.0,38.27,-122.06,16475.5547967024,580674.072684392,760074.921895629,104944.200654096,64031.036173863,5924.0,29.0
173400.0,4.3586,8.0,6761.0,1234.0,3237.0,1177.0,38.27,-122.07,16630.1311010157,581203.449529678,760602.291639859,105070.608166343,63590.5786447574,5527.0,23.0
305200.0,6.8872,2.0,6718.0,858.0,2012.0,654.0,38.3,-122.08,20074.4265289364,584385.841065398,763788.325777736,108499.874730129,66089.3724505969,5860.0,19.0
135000.0,3.676,12.0,3861.0,795.0,2129.0,806.0,38.28,-122.04,17413.9655347315,580504.792720338,759910.442989789,105816.487530074,65884.2721064811,3066.0,29.0
130600.0,5.2527,25.0,3304.0,493.0,1464.0,488.0,38.28,-122.04,17413.9655347315,580504.792720338,759910.442989789,105816.487530074,65884.2721064811,2811.0,40.0
144000.0,4.4882,15.0,5114.0,833.0,2418.0,778.0,38.28,-122.03,17398.5866924132,579979.009133207,759385.889761673,105712.892779599,66344.1379371491,4281.0,27.0
223900.0,6.6779,5.0,1569.0,199.0,713.0,209.0,38.3,-122.03,19622.4295867646,581756.588440077,761165.269638424,107922.450850944,68237.9568116117,1370.0,23.0
